id_product;id_shop;name;meta_description;meta_keywords;meta_title;
"16";"16";"Световое фейерверк-шоу "Волшебный фонарь"";"У нас Вы можете купить Прочее Световое фейерверк-шоу "Волшебный фонарь" 2170 по самым низким ценам!";"";"Прочее Световое фейерверк-шоу "Волшебный фонарь" 2170";
"17";"16";"Световая бенгальская свеча "Звёздная пыль"";"У нас Вы можете купить Прочее Световая бенгальская свеча "Звёздная пыль" 2402 по самым низким ценам!";"";"Прочее Световая бенгальская свеча "Звёздная пыль" 2402";
"18";"16";"Светящаяся ракета "Дракон"";"У нас Вы можете купить Прочее Светящаяся ракета "Дракон" 2406 по самым низким ценам!";"";"Прочее Светящаяся ракета "Дракон" 2406";
"19";"16";"Помповый бластер "Римская свеча"";"У нас Вы можете купить Прочее Помповый бластер "Римская свеча" 2408 по самым низким ценам!";"";"Прочее Помповый бластер "Римская свеча" 2408";
"20";"16";"Светящаяся ракета "Молния"";"У нас Вы можете купить Прочее Светящаяся ракета "Молния" 2410 по самым низким ценам!";"";"Прочее Светящаяся ракета "Молния" 2410";
"21";"16";"Световой фейерверк - шоу "Весёлая карусель"";"У нас Вы можете купить Прочее Световой фейерверк - шоу "Весёлая карусель" 2412 по самым низким ценам!";"";"Прочее Световой фейерверк - шоу "Весёлая карусель" 2412";
"22";"16";"Свистящие шары "Весёлый проныра"";"У нас Вы можете купить Прочее Свистящие шары "Весёлый проныра" 2415 по самым низким ценам!";"";"Прочее Свистящие шары "Весёлый проныра" 2415";
"24";"16";"Шоу конусных фонтанов "Огненная фантазия"";"У нас Вы можете купить Прочее Шоу конусных фонтанов "Огненная фантазия" 2451 по самым низким ценам!";"";"Прочее Шоу конусных фонтанов "Огненная фантазия" 2451";
"70";"16";"Зимняя сказка (1,0" х 48)";"У нас Вы можете купить Батареи салютов Зимняя сказка (1,0" х 48) DF701010048 по самым низким ценам!";"";"Батареи салютов Зимняя сказка (1,0" х 48) DF701010048";
"71";"16";"Праздник жизни (1,2" х 20)";"У нас Вы можете купить Батареи салютов Праздник жизни (1,2" х 20) DF701012020 по самым низким ценам!";"";"Батареи салютов Праздник жизни (1,2" х 20) DF701012020";
"72";"16";"Свадебный салют (1,2" х 100)";"У нас Вы можете купить Батареи салютов Свадебный салют (1,2" х 100) DF701012100 по самым низким ценам!";"";"Батареи салютов Свадебный салют (1,2" х 100) DF701012100";
"73";"16";"С Новым Годом! (1,5" х 25)";"У нас Вы можете купить Батареи салютов С Новым Годом! (1,5" х 25) DF701015025 по самым низким ценам!";"";"Батареи салютов С Новым Годом! (1,5" х 25) DF701015025";
"78";"16";"Совет да любовь (1,5" х 50)";"У нас Вы можете купить Батареи салютов Совет да любовь (1,5" х 50) DF702015050 по самым низким ценам!";"";"Батареи салютов Совет да любовь (1,5" х 50) DF702015050";
"92";"16";"Matabrujas (уп. 5 шт.) ФИТИЛЬНЫЕ";"У нас Вы можете купить Петарды Matabrujas (уп. 5 шт.) ФИТИЛЬНЫЕ F11049 по самым низким ценам!";"";"Петарды Matabrujas (уп. 5 шт.) ФИТИЛЬНЫЕ F11049";
"111";"16";"Ахтунг (уп. 100 шт.) ТЕРОЧНЫЕ";"У нас Вы можете купить Петарды Ахтунг (уп. 100 шт.) ТЕРОЧНЫЕ K00203 по самым низким ценам!";"";"Петарды Ахтунг (уп. 100 шт.) ТЕРОЧНЫЕ K00203";
"115";"16";"Ахтунг (уп. 12 шт.) ТЕРОЧНЫЕ";"У нас Вы можете купить Петарды Ахтунг (уп. 12 шт.) ТЕРОЧНЫЕ K00204 по самым низким ценам!";"";"Петарды Ахтунг (уп. 12 шт.) ТЕРОЧНЫЕ K00204";
"116";"16";"Ахтунг (уп. 3 шт.) ТЕРОЧНЫЕ";"У нас Вы можете купить Петарды Ахтунг (уп. 3 шт.) ТЕРОЧНЫЕ K00208 по самым низким ценам!";"";"Петарды Ахтунг (уп. 3 шт.) ТЕРОЧНЫЕ K00208";
"119";"16";"К0202Петарды (1уп-20шт.) ТЕРОЧНЫЕ";"У нас Вы можете купить К0202Петарды (1уп-20шт.) ТЕРОЧНЫЕ K0202-1 по самым низким ценам!";"";"К0202Петарды (1уп-20шт.) ТЕРОЧНЫЕ K0202-1";
"120";"16";"К0202Петарды (1уп-20шт.) ФИТИЛЬНЫЕ";"У нас Вы можете купить К0202Петарды (1уп-20шт.) ФИТИЛЬНЫЕ K0202-2 по самым низким ценам!";"";"К0202Петарды (1уп-20шт.) ФИТИЛЬНЫЕ K0202-2";
"121";"16";"Петарды (1уп-12шт.) ФИТИЛЬНЫЕ";"У нас Вы можете купить Петарды (1уп-12шт.) ФИТИЛЬНЫЕ K0204CE по самым низким ценам!";"";"Петарды (1уп-12шт.) ФИТИЛЬНЫЕ K0204CE";
"122";"16";"Ракеты свистульки";"У нас Вы можете купить Ракеты свистульки R0445 по самым низким ценам!";"";"Ракеты свистульки R0445";
"123";"16";"Миномёт (12 шаров)";"У нас Вы можете купить Фестивальные шары Миномёт (12 шаров) R09012 по самым низким ценам!";"";"Фестивальные шары Миномёт (12 шаров) R09012";
"127";"16";"Crazy robot (уп. 12 шт.) ФИТИЛЬНЫЕ";"У нас Вы можете купить Петарды Crazy robot (уп. 12 шт.) ФИТИЛЬНЫЕ S01002 по самым низким ценам!";"";"Петарды Crazy robot (уп. 12 шт.) ФИТИЛЬНЫЕ S01002";
"130";"16";"Фонтан тортовый 12 см";"У нас Вы можете купить Фонтан тортовый 12 см TKF358 по самым низким ценам!";"";"Фонтан тортовый 12 см TKF358";
"131";"16";"Фонтан тортовый 10 см";"У нас Вы можете купить Фонтан тортовый 10 см TKF361 по самым низким ценам!";"";"Фонтан тортовый 10 см TKF361";
"133";"16";"TOURBILLON, 39 сек (1.20" x 25)";"У нас Вы можете купить Батареи салютов TOURBILLON, 39 сек (1.20" x 25) TXB021 по самым низким ценам!";"";"Батареи салютов TOURBILLON, 39 сек (1.20" x 25) TXB021";
"134";"16";"FRANKEE + FONTANNA, 60 сек (1.20" x 37)";"У нас Вы можете купить Батареи салютов FRANKEE + FONTANNA, 60 сек (1.20" x 37) TXB022 по самым низким ценам!";"";"Батареи салютов FRANKEE + FONTANNA, 60 сек (1.20" x 37) TXB022";
"135";"16";"GOLDEN WATERFALL, 26сек (1.00" x 16)";"У нас Вы можете купить Батареи салютов GOLDEN WATERFALL, 26сек (1.00" x 16) TXB038 по самым низким ценам!";"";"Батареи салютов GOLDEN WATERFALL, 26сек (1.00" x 16) TXB038";
"136";"16";"ENDURO 25S 1.2", 35 сек (1.20" x 25)";"У нас Вы можете купить Батареи салютов ENDURO 25S 1.2", 35 сек (1.20" x 25) TXB039 по самым низким ценам!";"";"Батареи салютов ENDURO 25S 1.2", 35 сек (1.20" x 25) TXB039";
"138";"16";"SANSATION , 27 сек (0.80" x 25)";"У нас Вы можете купить Батареи салютов SANSATION , 27 сек (0.80" x 25) TXB045 по самым низким ценам!";"";"Батареи салютов SANSATION , 27 сек (0.80" x 25) TXB045";
"140";"16";"PLUS+ , 16 сек (0.80" x 16)";"У нас Вы можете купить Батареи салютов PLUS+ , 16 сек (0.80" x 16) TXB070 по самым низким ценам!";"";"Батареи салютов PLUS+ , 16 сек (0.80" x 16) TXB070";
"141";"16";"DARK AGE ,20 сек (0.80" x 16)";"У нас Вы можете купить Батареи салютов DARK AGE ,20 сек (0.80" x 16) TXB071 по самым низким ценам!";"";"Батареи салютов DARK AGE ,20 сек (0.80" x 16) TXB071";
"142";"16";"Champion , 23 сек (1.00" x 36)";"У нас Вы можете купить Батареи салютов Champion , 23 сек (1.00" x 36) TXB073 по самым низким ценам!";"";"Батареи салютов Champion , 23 сек (1.00" x 36) TXB073";
"146";"16";"ROYAL, 50 сек (1.20" x 25)";"У нас Вы можете купить Батареи салютов ROYAL, 50 сек (1.20" x 25) TXB093 по самым низким ценам!";"";"Батареи салютов ROYAL, 50 сек (1.20" x 25) TXB093";
"148";"16";"КАТЮША (50 выстрелов) (0.30" x 50)";"У нас Вы можете купить Батареи салютов КАТЮША (50 выстрелов) (0.30" x 50) TXB132 по самым низким ценам!";"";"Батареи салютов КАТЮША (50 выстрелов) (0.30" x 50) TXB132";
"149";"16";"КАТЮША (100 выстрелов) (0.30" x 100)";"У нас Вы можете купить Батареи салютов КАТЮША (100 выстрелов) (0.30" x 100) TXB133 по самым низким ценам!";"";"Батареи салютов КАТЮША (100 выстрелов) (0.30" x 100) TXB133";
"150";"16";"TREE COLOURS, 20 сек (1.00" x 16)";"У нас Вы можете купить Батареи салютов TREE COLOURS, 20 сек (1.00" x 16) TXB171 по самым низким ценам!";"";"Батареи салютов TREE COLOURS, 20 сек (1.00" x 16) TXB171";
"151";"16";"COCO, 38 сек (1.00" x 25)";"У нас Вы можете купить Батареи салютов COCO, 38 сек (1.00" x 25) TXB172 по самым низким ценам!";"";"Батареи салютов COCO, 38 сек (1.00" x 25) TXB172";
"152";"16";"NIGHT AURA , 34 сек (1.00" x 25)";"У нас Вы можете купить Батареи салютов NIGHT AURA , 34 сек (1.00" x 25) TXB173 по самым низким ценам!";"";"Батареи салютов NIGHT AURA , 34 сек (1.00" x 25) TXB173";
